datetime,soft_counts,hard_counts,soft_ma5,soft_ma30,hard_ma5,hard_ma30,soft_diff,hard_diff,soft_std5,hard_std5,ratio,flare,target
2024-07-10 20:39:00+00:00,101.85,0.45,99.75666666666666,136.18777777777777,0.44000000000000006,2.951111111111111,0.7333333333333343,-0.08333333333333331,1.6675664235964291,0.10448285349492718,70.24137931034483,0,0
2024-07-10 20:40:00+00:00,102.25,0.31666666666666665,100.55,135.74666666666667,0.44666666666666666,2.956111111111111,0.4000000000000057,-0.13333333333333336,1.7336538163328756,0.09234596789006458,77.65822784810126,0,0
2024-07-10 20:41:00+00:00,103.45,0.38333333333333336,101.60999999999999,135.28444444444443,0.4166666666666667,2.9616666666666664,1.2000000000000028,0.06666666666666671,1.5045117330508508,0.0807946643384076,74.78313253012048,0,0
2024-07-10 20:42:00+00:00,103.98333333333333,0.4166666666666667,102.53,134.98944444444444,0.42000000000000004,2.972222222222222,0.5333333333333314,0.033333333333333326,1.172272247200366,0.08027729724039215,73.39999999999999,0,0
2024-07-10 20:43:00+00:00,106.46666666666667,0.5,103.6,134.93944444444443,0.4133333333333334,2.983333333333333,2.4833333333333343,0.08333333333333331,1.821553061234197,0.0691214712340261,70.97777777777777,0,0
2024-07-10 20:44:00+00:00,107.46666666666667,0.16666666666666666,104.72333333333333,134.91111111111113,0.35666666666666663,2.983888888888889,1.0,-0.33333333333333337,2.1709125064012773,0.12505554324648427,92.11428571428571,0,0
2024-07-10 20:45:00+00:00,105.38333333333334,0.36666666666666664,105.35,134.56722222222223,0.36666666666666664,2.9755555555555557,-2.0833333333333286,0.19999999999999998,1.6737765015429602,0.12304019220024104,77.10975609756098,0,0
2024-07-10 20:46:00+00:00,105.7,0.2833333333333333,105.8,132.60777777777778,0.3466666666666667,2.6327777777777777,0.3166666666666629,-0.08333333333333331,1.294808007821344,0.1276932087596713,82.36363636363637,0,0
2024-07-10 20:47:00+00:00,109.03333333333333,0.4166666666666667,106.81000000000002,125.82944444444443,0.3466666666666666,1.4488888888888887,3.3333333333333286,0.13333333333333336,1.4798460878709425,0.1276932087596713,76.96470588235293,0,0
2024-07-10 20:48:00+00:00,109.2,0.4,107.35666666666665,115.86944444444445,0.32666666666666666,0.4388888888888887,0.1666666666666714,-0.016666666666666663,1.7930266154711751,0.10314498968285571,78.0,0,0
2024-07-10 20:49:00+00:00,109.85,0.35,107.83333333333334,109.85055555555556,0.36333333333333334,0.33166666666666644,0.6499999999999915,-0.050000000000000044,2.1170931327359814,0.05190803841630081,81.37037037037037,0,0
2024-07-10 20:50:00+00:00,110.23333333333333,0.23333333333333334,108.80333333333333,107.0861111111111,0.33666666666666667,0.307222222222222,0.38333333333333997,-0.11666666666666664,1.8014808721381987,0.07763876470915969,89.37837837837837,0,0
2024-07-10 20:51:00+00:00,111.85,0.48333333333333334,110.03333333333333,105.77000000000001,0.37666666666666665,0.31777777777777755,1.61666666666666,0.25,1.1256479612571086,0.09324400491306012,75.40449438202246,0,0
2024-07-10 20:52:00+00:00,110.38333333333334,0.43333333333333335,110.30333333333333,105.01055555555556,0.38,0.327222222222222,-1.4666666666666544,-0.04999999999999999,0.978050782261755,0.09530652307746476,77.01162790697674,0,0
2024-07-10 20:53:00+00:00,111.63333333333334,0.43333333333333335,110.78999999999999,104.65944444444445,0.38666666666666666,0.3327777777777775,1.25,0.0,0.8935416420162794,0.09817784320644952,77.88372093023256,0,0
